index,x,y,z,latitude,longitude,altitude
164,53.1159553527832,-22.1707820892334,237.11431884765625,42.30079257895855,-83.69863806552587,237.11431884765625
165,53.1396598815918,-22.670419692993164,237.11703491210938,42.300797067265165,-83.69863777762097,237.11703491210938
166,53.165279388427734,-23.170034408569336,237.12045288085938,42.30080155536581,-83.69863746645758,237.12045288085938
167,53.19438934326172,-23.669496536254883,237.12489318847656,42.30080604209547,-83.69863711290074,237.12489318847656
168,53.22637939453125,-24.168827056884766,237.13023376464844,42.30081052764254,-83.6986367243635,237.13023376464844
169,53.261112213134766,-24.668012619018555,237.13575744628906,42.300815011887124,-83.69863630251379,237.13575744628906
170,53.29866027832031,-25.167024612426758,237.14138793945312,42.30081949457218,-83.69863584647132,237.14138793945312
171,53.33909225463867,-25.665836334228516,237.1470947265625,42.30082397545789,-83.69863535540213,237.1470947265625
172,53.3824577331543,-26.164426803588867,237.15283203125,42.300828454355695,-83.69863482870389,237.15283203125
173,53.428871154785156,-26.662738800048828,237.15858459472656,42.30083293075165,-83.69863426498667,237.15858459472656
174,53.478389739990234,-27.16075325012207,237.16433715820312,42.30083740447441,-83.69863366355547,237.16433715820312
175,53.530921936035156,-27.658451080322266,237.17066955566406,42.3008418753526,-83.69863302552227,237.17066955566406
176,53.58626937866211,-28.155838012695312,237.17779541015625,42.300846343437655,-83.69863235329632,237.17779541015625
177,53.64432144165039,-28.65290641784668,237.18556213378906,42.30085080866101,-83.69863164822121,237.18556213378906
178,53.70494842529297,-29.14965057373047,237.19378662109375,42.30085527097128,-83.69863091187224,237.19378662109375
179,53.76804733276367,-29.64607048034668,237.20233154296875,42.3008597303685,-83.69863014550037,237.20233154296875
180,53.83349609375,-30.142166137695312,237.21102905273438,42.30086418685258,-83.69862935058819,237.21102905273438
181,53.90117645263672,-30.637943267822266,237.21974182128906,42.300868640475045,-83.698628528572,237.21974182128906
182,53.97096252441406,-31.133407592773438,237.2283172607422,42.30087309128717,-83.69862768098074,237.2283172607422
183,54.04264831542969,-31.628576278686523,237.236572265625,42.300877539443235,-83.6986268103163,237.236572265625
184,54.11603927612305,-32.123470306396484,237.24436950683594,42.300881985131724,-83.69862591894162,237.24436950683594
185,54.19094467163086,-32.61811447143555,237.25155639648438,42.300886428575325,-83.69862500917327,237.25155639648438
186,54.26716995239258,-33.11252975463867,237.2579803466797,42.30089086996256,-83.69862408337417,237.2579803466797
187,54.344520568847656,-33.606746673583984,237.2634735107422,42.30089530956755,-83.69862314390724,237.2634735107422
188,54.42282485961914,-34.100791931152344,237.26889038085938,42.300899747630154,-83.69862219285739,237.26889038085938
189,54.502010345458984,-34.59466552734375,237.2749481201172,42.300904184150426,-83.69862123110492,237.2749481201172
190,54.58202362060547,-35.08839416503906,237.28143310546875,42.30090861936819,-83.6986202592985,237.28143310546875
191,54.66281509399414,-35.58195877075195,237.28811645507812,42.30091305311211,-83.69861927804041,237.28811645507812
192,54.74433517456055,-36.07538986206055,237.29478454589844,42.300917485656385,-83.69861828793297,237.29478454589844
193,54.82653045654297,-36.568687438964844,237.3012237548828,42.30092191700095,-83.69861728962485,237.3012237548828
194,54.90935516357422,-37.06185531616211,237.30718994140625,42.30092634718011,-83.69861628367198,237.30718994140625
195,54.992759704589844,-37.55491256713867,237.31248474121094,42.30093077636519,-83.69861527067671,237.31248474121094
196,55.07668685913086,-38.047855377197266,237.31686401367188,42.30093520452189,-83.698614251334,237.31686401367188
197,55.16109848022461,-38.54071044921875,237.32029724121094,42.300939631890145,-83.69861322610718,237.32029724121094
198,55.245941162109375,-39.03347396850586,237.3236541748047,42.30094405843565,-83.69861219564488,237.3236541748047
199,55.331172943115234,-39.52615737915039,237.32704162597656,42.30094848426123,-83.69861116045675,237.32704162597656
200,55.41676712036133,-40.01877212524414,237.33041381835938,42.30095290946966,-83.6986101208671,237.33041381835938
201,55.50270080566406,-40.511322021484375,237.3336639404297,42.30095733409527,-83.69860907715395,237.3336639404297
202,55.58893585205078,-41.00381851196289,237.3367462158203,42.30096175824079,-83.6986080297806,237.3367462158203
203,55.67544937133789,-41.49626922607422,237.33958435058594,42.300966181974786,-83.69860697902503,237.33958435058594
204,55.762203216552734,-41.988685607910156,237.341796875,42.30097060540007,-83.69860592535056,237.341796875
205,55.849151611328125,-42.481082916259766,237.3424835205078,42.30097502865371,-83.69860486931319,237.3424835205078
206,55.93623352050781,-42.973472595214844,237.34193420410156,42.30097945183849,-83.69860381165421,237.34193420410156
207,56.02340316772461,-43.46586990356445,237.3406219482422,42.300983875091475,-83.69860275292959,237.3406219482422
208,56.110599517822266,-43.95829391479492,237.3389434814453,42.30098829858403,-83.69860169388066,237.3389434814453
209,56.197757720947266,-44.45075988769531,237.33734130859375,42.30099272245326,-83.69860063529505,237.33734130859375
210,56.28480911254883,-44.94328689575195,237.3362579345703,42.30099714687043,-83.69859957800671,237.3362579345703
211,56.37167739868164,-45.4359016418457,237.33609008789062,42.30100157207545,-83.6985985229423,237.33609008789062
212,56.45828628540039,-45.92862319946289,237.33729553222656,42.301005998239674,-83.69859747102845,237.33729553222656
213,56.54458236694336,-46.42146301269531,237.3402862548828,42.301010425465876,-83.69859642291378,237.3402862548828
214,56.63044357299805,-46.91445541381836,237.34268188476562,42.30101485406249,-83.69859538008093,237.34268188476562
215,56.71571350097656,-47.407630920410156,237.3427734375,42.301019284303635,-83.69859434442948,237.3427734375
216,56.8001823425293,-47.901031494140625,237.34146118164062,42.30102371656625,-83.69859331850768,237.34146118164062
217,56.88338851928711,-48.39472579956055,237.33961486816406,42.301028151467165,-83.69859230792166,237.33961486816406
218,56.96394729614258,-48.88889694213867,237.33810424804688,42.30103259065129,-83.6985913294898,237.33810424804688
219,57.040283203125,-49.383731842041016,237.33779907226562,42.30103703579766,-83.69859040234708,237.33779907226562
220,57.11081314086914,-49.87939453125,237.33958435058594,42.30104148837984,-83.69858954572113,237.33958435058594
221,57.174774169921875,-50.37593078613281,237.34434509277344,42.30104594880902,-83.69858876887831,237.34434509277344
222,57.232398986816406,-50.873252868652344,237.34925842285156,42.30105041629702,-83.69858806899235,237.34925842285156
223,57.28409194946289,-51.37126159667969,237.3590850830078,42.301054889952894,-83.69858744115211,237.3590850830078
224,57.330474853515625,-51.86982727050781,237.37246704101562,42.30105936861156,-83.69858687780554,237.37246704101562
225,57.372161865234375,-52.36883544921875,237.38861083984375,42.301063851244976,-83.69858637149323,237.38861083984375
226,57.40941619873047,-52.868221282958984,237.40684509277344,42.30106833727058,-83.69858591901831,237.40684509277344
227,57.44243240356445,-53.367916107177734,237.426513671875,42.30107282607153,-83.69858551801785,237.426513671875
228,57.4714241027832,-53.86785125732422,237.4469757080078,42.30107731703106,-83.69858516589728,237.4469757080078
229,57.49659729003906,-54.36798095703125,237.46759033203125,42.301081809737894,-83.6985848601547,237.46759033203125
230,57.518165588378906,-54.86824035644531,237.4876708984375,42.30108630360948,-83.69858459819554,237.4876708984375
231,57.536319732666016,-55.36858367919922,237.506591796875,42.301090798234696,-83.6985843777032,237.506591796875
232,57.5512809753418,-55.868953704833984,237.52369689941406,42.30109529309945,-83.69858419599045,237.52369689941406
233,57.56325912475586,-56.36931228637695,237.538330078125,42.30109978786109,-83.69858405050906,237.538330078125
234,57.572654724121094,-56.8859748840332,237.5081329345703,42.30110442908267,-83.6985839363942,237.5081329345703
